ds,yhat,yhat_lower,yhat_upper
2007-03-31,15.95529248320181,9.557775342172775,22.422847209154153
2007-04-30,14.251323863428594,7.932583890584591,20.53477580498438
2007-05-31,13.905358066382146,7.038851116865838,20.617579226686036
2007-06-30,10.965614040322537,4.375196513798211,17.594374323724804
2007-07-31,13.030530598890854,6.535166505984736,19.638978657615127
2007-08-31,12.53352408339031,5.916013805513726,19.362380455579085
2007-09-30,14.308057883494214,8.001202951771631,20.90900289305259
2007-10-31,14.389370684532455,7.750733244291968,21.045336769225806
2007-11-30,12.807268485908565,6.272812517527932,19.50766427574056
2007-12-31,13.035784808083463,7.054287351273668,19.67676724958278
2008-01-31,12.289216696483011,6.090796773192958,19.167520830299242
2008-02-29,13.08924984746368,5.881516879903567,19.79948479775794
2008-03-31,12.089775020359827,6.078738358818113,18.48513151325074
2008-04-30,14.824259978558898,7.903895964613691,21.18306853172716
2008-05-31,13.196212330246652,6.756999190577848,19.822945783506515
2008-06-30,13.987920605777102,6.94138040324588,20.486244040182058
2008-07-31,12.071032853323565,5.384736379835356,18.765108376821455
2008-08-31,13.639969238883507,6.691696238183438,20.40317482385997
2008-09-30,12.567578935941022,6.057827516795253,19.294601469226397
2008-10-31,13.191626931921085,6.717982455549155,20.204873970089828
2008-11-30,14.233788127355485,7.343834797580735,20.796867435847467
2008-12-31,12.93741810876539,6.003218776463348,19.5663698382504
2009-01-31,12.800525117090544,5.975362021226152,19.47600039811502
2009-02-28,12.404363764745336,5.962121146833367,19.2762563270483
2009-03-31,13.414055698123272,6.915283073503015,19.880416377602234
2009-04-30,14.695882466529108,7.983543049676309,21.661040425829082
2009-05-31,13.494516643373638,6.951628119372019,20.255324292206804
2009-06-30,13.025114014695273,6.626609395665404,20.49642275577019
2009-07-31,12.423961341072806,5.594035483867848,19.22060314898998
2009-08-31,13.30641845513328,6.92941029190716,19.730974811074226
2009-09-30,13.184808057652397,6.971143428631791,20.205765228898382
2009-10-31,13.650258263993624,6.950613917407978,20.909158407108542
2009-11-30,13.81348824340456,7.521248524946594,20.80165154151627
2009-12-31,13.016700934267252,6.555612390236576,19.653950965629576
2010-01-31,12.680608138008992,5.378552788316162,19.41390384066707
2010-02-28,11.741972571135811,5.086755320747902,18.682193905124205
2010-03-31,14.748430287951058,7.968366842641091,21.494278061987103
2010-04-30,14.55038895914134,8.260793006176725,21.6769728316154
2010-05-31,13.77631309317856,6.727033691532199,20.144159160885742
2010-06-30,12.062734060145875,5.452269061618007,18.721801375772046
2010-07-31,12.789205971772056,5.93833238991099,18.96911810865903
2010-08-31,12.982959417931712,6.304753331691111,19.48280183304019
2010-09-30,13.81063928567377,7.168526282724231,20.77486581149558
2010-10-31,14.095110418557894,6.98143349895411,20.711871107465168
2010-11-30,13.383251114238973,6.919450741490859,19.799510368390173
2010-12-31,13.094846086855762,6.764917023842274,19.837486598279458
2011-01-31,12.55545037933046,5.729553730132765,19.5040930079845
2011-02-28,11.102537637767059,4.288337528980601,17.861919950535885
2011-03-31,16.091550675939743,9.291857404270516,23.32384683267713
2011-04-30,14.387579422470823,7.425540152088416,21.277139681996285
2011-05-31,14.04161090394333,7.389876862140502,20.746325451639184
2011-06-30,11.101864244197957,4.121895154593671,18.177755190043793
2011-07-31,13.166778081291138,6.627483559793907,20.553676081051876
2011-08-31,12.6697715657981,5.735735176815731,19.586892427443527
2011-09-30,14.444305365896184,7.940162551846265,21.001390489278265
2011-10-31,14.525618166935592,7.554128476259507,21.349028020445157
2011-11-30,12.9435159683133,6.012436051519097,19.458245049134746
2011-12-31,13.172032290487483,6.28867885761117,20.10253977448442
2012-01-31,12.425464178886651,5.511971005303709,19.068795637570123
2012-02-29,13.225497329863082,6.903474555072235,20.233267345793756
2012-03-31,12.226022502755539,5.098484392051302,19.11400482743583
2012-04-30,14.960507460959342,8.30894788638549,21.67337906250144
2012-05-31,13.33245981264905,6.911243230387718,20.261999607104567
2012-06-30,14.124168088178918,7.55596662146751,20.7242187224092
2012-07-31,12.207280335725219,5.647480075098393,18.896212888730258
2012-08-31,13.77621672129261,7.41014690979946,20.66676732417532
2012-09-30,12.703826418342334,5.996132832374471,19.022648858028795
2012-10-31,13.327874414322622,6.501940935857611,19.825390964329365
2012-11-30,14.370035609758116,7.946206395646031,21.327595646542953
2012-12-31,13.073665591170332,7.015493153497323,19.774562960286143
2013-01-31,12.936772599496532,6.173851953761603,19.479049377196365
2013-02-28,12.540611247144849,5.993794810046461,19.19431432645564
2013-03-31,13.550303180528012,6.81202284648816,20.16161614165886
2013-04-30,14.832129948929511,8.270195226191284,21.430800793944098
2013-05-31,13.630764125776917,6.679775944678277,20.18878926861856
2013-06-30,13.161361497091326,6.359740922724224,19.72646435773056
2013-07-31,12.56020882348028,5.257731057281823,19.059181955155527
2013-08-31,13.442665937541154,6.751509765277434,19.89204904007661
2013-09-30,13.321055540057493,6.770861697965047,20.02836837331582
2013-10-31,13.78650574639167,7.1905767741723,20.385855635274755
2013-11-30,13.94973572580199,7.197222328011304,20.52650081150392
2013-12-31,13.15294841666784,6.013219437431756,19.62298667147317
2014-01-31,12.816855620408282,5.939851092089866,19.65174630331457
2014-02-28,11.878220053536534,5.121853904172844,18.061288900303083
2014-03-31,14.884677770361856,8.196527398241042,21.461303439768677
2014-04-30,14.686636441541719,8.1497918572179,21.56231962617647
2014-05-31,13.912560575584253,6.955942345260128,20.99756047526148
2014-06-30,12.198981542543764,4.8872925670144935,18.523187945591832
2014-07-31,12.925453454173802,6.26887657145445,19.902528613797703
2014-08-31,13.119206900326645,7.084540266189581,19.475288941444287
2014-09-30,13.946886768081288,7.4624088577517504,20.91799838302414
2014-10-31,14.23135790096358,7.5354471204039335,21.320711929067862
2014-11-30,13.51949859664286,6.425140783733525,20.245385610119204
2014-12-31,13.231093569258945,6.656423157738071,19.84328078994374
2015-01-31,12.691697861729377,6.205290343418287,19.200225094196703
2015-02-28,11.23878512017005,4.632162215697373,17.848639394292025
2015-03-31,16.227798158349977,9.514256955972657,23.19797456587151
2015-04-30,14.52382690487493,7.762017465619571,21.62972661842911
2015-05-31,14.177858386349943,7.918230779668337,21.06620621542172
2015-06-30,11.238111726601243,4.9721300603433845,18.36245090014213
2015-07-31,13.30302556369286,6.546793539901399,20.313672145572525
2015-08-31,12.806019048196747,6.1263667698691755,19.011348488277946
2015-09-30,14.580552848294996,8.265587063588066,21.50663743965518
2015-10-31,14.661865649339354,8.164762041153798,21.19090232432399
2015-11-30,13.079763450713324,6.861886780187203,19.859964115602086
2015-12-31,13.308279772892414,6.698086354423931,20.266215235459555
2016-01-31,12.561711661288355,5.790491060857465,19.189549623759643
2016-02-29,13.361744812259913,6.895789887392999,20.108799811602886
2016-03-31,12.36226998516771,5.490762261472989,18.944198030516375
2016-04-30,15.09675494336514,8.68328176837166,21.737879432675882
2016-05-31,13.468707295051319,6.779237132867928,20.008878542872093
2016-06-30,14.260415570576573,7.142378459424504,20.842047907930695
2016-07-31,12.34352781812729,5.649076755896458,18.87553504105727
2016-08-31,13.912464203692286,6.7826749237376935,20.340821922555843
2016-09-30,12.840073900747868,6.436834356448654,19.34658736607179
2016-10-31,13.46412189672661,6.294958006966796,20.18802772846238
2016-11-30,14.506283092163125,7.879401295501144,21.34137013099873
2016-12-31,13.209913073571665,6.836478407962095,20.03493192185915
2017-01-31,13.073020081894937,6.2889070026580365,19.71397010857547
2017-02-28,12.676858729554132,6.060867416876242,19.35594508691071
2017-03-31,13.68655066293826,6.919054639121983,20.589461413131012
2017-04-30,14.968377431335542,7.9055527826145555,21.563575434409636
2017-05-31,13.767011608181148,6.793241047344222,20.4318656363133
2017-06-30,13.297608979501872,6.019161743638981,19.927477581747983
2017-07-31,12.696456305880309,5.966185855071635,18.797098607042884
2017-08-31,13.578913419941443,6.813504276357962,20.09473806161862
2017-09-30,13.457303022466808,6.548045629054207,20.104398816723144
2017-10-31,13.922753228800783,7.033916174659171,20.217173991638116
2017-11-30,14.085983208204421,7.382547653043939,20.645324943522922
2017-12-31,13.289195899068499,6.8317211513257075,20.635011011517843
2018-01-31,12.953103102813351,6.2406161024573485,19.535220305560962
2018-02-28,12.01446753594372,5.230381655527228,19.04816362877541
2018-03-31,15.02092525275662,8.4740161585927,21.947105319516297
2018-04-30,14.82288392394463,8.607276937091491,21.834778270257036
2018-05-31,14.048808057979105,7.509889271353002,21.03720769281383
2018-06-30,12.335229024951271,5.640559864529709,18.893329881248295
2018-07-31,13.061700936576088,6.5590037046350655,19.630678942849496
2018-08-31,13.255454382732545,6.73036489206844,19.790266507337012
2018-09-30,14.08313425047691,7.2636188715345,21.4026275677814
2018-10-31,14.367605383360672,7.732609405701048,21.266491732164596
2018-11-30,13.65574607904455,7.297300373050993,20.34329405309874
2018-12-31,13.367341051666532,6.417314276658066,20.138501916659827
2019-01-31,12.827945344133829,6.054074105551902,19.655511669322028
2019-02-28,11.375032602573956,3.879119439275575,17.781901083927583
2019-03-31,16.364045640737743,9.49954251897643,23.436437934259057
2019-04-30,14.660074387275866,7.685094958158095,21.041799792569623
2019-05-31,14.314105868750696,7.731562220554487,21.099392794969376
2019-06-30,11.374359209014791,4.663137570682619,18.437992059175844
2019-07-31,13.439273046097398,6.745812326373384,20.23289100404999
2019-08-31,12.942266530601371,6.338300499071793,19.925162100955458
2019-09-30,14.716800330695444,8.155458491496324,21.72395181037744
2019-10-31,14.798113131739488,8.517116075600557,21.284475211486953
2019-11-30,13.216010933117772,6.372771624591877,20.04321957134094
2019-12-31,13.444527255291588,7.171622391856863,20.0309392005931
2020-01-31,12.697959143688102,5.5863642785337095,19.36371958046135
2020-02-29,13.497992294666277,6.703385512444597,20.032639658667264
2020-03-31,12.498517467561026,6.131830707774432,19.804217774455893
2020-04-30,15.233002425765505,8.376718742807878,22.096442424542943
2020-05-31,13.604954777454775,7.014041212084897,20.17155030779621
2020-06-30,14.396663052984238,7.560132798229364,21.269145948704477
2020-07-31,12.479775300528836,5.731338865646792,19.45082527012935
2020-08-31,14.048711686089863,7.022216415750203,20.717165044708377
2020-09-30,12.976321383148,6.038327960746051,19.803571876453397
2020-10-31,13.600369379127908,6.449973119137551,20.384969671206882
2020-11-30,14.642530574569017,8.195667675925474,21.576148936488696
2020-12-31,13.346160555975253,6.6958799752224305,20.24451995052603
2021-01-31,13.209267564295219,6.572082897186986,20.217007679331484
2021-02-28,12.813106211951865,5.8492292630985165,19.35666020312361
2021-03-31,13.822798145334367,7.623952918085222,20.484779935355668
2021-04-30,15.104624913736174,8.624414219380785,21.438312081918905
2021-05-31,13.903259090583509,7.286949831305542,20.774797263831502
2021-06-30,13.433856461901298,6.920531980584374,20.25642831696543
2021-07-31,12.832703788279648,6.438547885748703,19.445191213346973
2021-08-31,13.715160902344888,7.129301533488682,19.818722341199763
2021-09-30,13.593550504864977,6.976877128793729,19.979929388736323
2021-10-31,14.05900071119399,7.302436395537562,20.470489030740787
2021-11-30,14.222230690606025,6.931749696035636,21.074848274248716
2021-12-31,13.425443381473357,6.864955177073266,20.742501841391757
